project_project_id,cases_case_id,cases_submitter_id,samples_sample_id,samples_submitter_id,portions_portion_id,portions_submitter_id,analytes_a260_a280_ratio,analytes_amount,analytes_analyte_id,analytes_analyte_quantity,analytes_analyte_type,analytes_analyte_type_id,analytes_analyte_volume,analytes_concentration,analytes_experimental_protocol_type,analytes_normal_tumor_genotype_snp_match,analytes_ribosomal_rna_28s_16s_ratio,analytes_rna_integrity_number,analytes_spectrophotometer_method,analytes_state,analytes_submitter_id,analytes_well_number
TCGA-SKCM,caaf50a4-13b5-4003-b52f-e5f9780f9f94,TCGA-EB-A3XE,a4709d9d-7df5-4193-96f8-5c6dcb79e8f4,TCGA-EB-A3XE-01A,307702f7-db57-4eea-81df-66cf6df129bd,TCGA-EB-A3XE-01A-12,,,7615a1f1-4d73-4427-b393-5cbe2afc6fbf,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A3XE-01A-12D,
TCGA-SKCM,caaf50a4-13b5-4003-b52f-e5f9780f9f94,TCGA-EB-A3XE,a4709d9d-7df5-4193-96f8-5c6dcb79e8f4,TCGA-EB-A3XE-01A,307702f7-db57-4eea-81df-66cf6df129bd,TCGA-EB-A3XE-01A-12,1.77,,f6d6692d-3ed0-4c6b-a08e-a5b9f7cb2cc8,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.1,7.3,UV Spec,released,TCGA-EB-A3XE-01A-12R,
TCGA-SKCM,b85b14d7-3b5a-4800-af12-622ec03b9fe5,TCGA-ER-A19T,11e2f891-251a-4813-aa90-e944f350c54d,TCGA-ER-A19T-01A,7c45ff58-6270-418a-85a4-137f11eee3c5,TCGA-ER-A19T-01A-11,1.81,,6eee69b9-e218-4875-939d-22a61a242c56,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.8,9.7,UV Spec,released,TCGA-ER-A19T-01A-11R,
TCGA-SKCM,b85b14d7-3b5a-4800-af12-622ec03b9fe5,TCGA-ER-A19T,c070d019-1f19-43d0-8b34-a46dc4c8790e,TCGA-ER-A19T-10A,c548c397-5082-4da8-aded-84818dcdb0f1,TCGA-ER-A19T-10A-01,,,6845596e-ef94-4c04-87ef-b64c833530ca,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A19T-10A-01W,
TCGA-SKCM,b85b14d7-3b5a-4800-af12-622ec03b9fe5,TCGA-ER-A19T,c070d019-1f19-43d0-8b34-a46dc4c8790e,TCGA-ER-A19T-10A,c548c397-5082-4da8-aded-84818dcdb0f1,TCGA-ER-A19T-10A-01,,,ef4f44b4-8d4c-482e-835f-86d5939bbe85,,DNA,D,,0.18,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A19T-10A-01D,
TCGA-SKCM,b85b14d7-3b5a-4800-af12-622ec03b9fe5,TCGA-ER-A19T,11e2f891-251a-4813-aa90-e944f350c54d,TCGA-ER-A19T-01A,7c45ff58-6270-418a-85a4-137f11eee3c5,TCGA-ER-A19T-01A-11,,,061d10d1-a7df-4ff5-8775-8670e08b6347,,DNA,D,,0.18,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A19T-01A-11D,
TCGA-SKCM,b85b14d7-3b5a-4800-af12-622ec03b9fe5,TCGA-ER-A19T,11e2f891-251a-4813-aa90-e944f350c54d,TCGA-ER-A19T-01A,7c45ff58-6270-418a-85a4-137f11eee3c5,TCGA-ER-A19T-01A-11,,,0fb49f6c-9b25-4da9-ae4d-0eae4eed5e39,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A19T-01A-11W,
TCGA-SKCM,b85b14d7-3b5a-4800-af12-622ec03b9fe5,TCGA-ER-A19T,d3ebc18d-e94b-4991-abb0-5324b67cd8ce,TCGA-ER-A19T-06A,d6c37ef3-7d57-4215-ab49-f26c59bf6cbf,TCGA-ER-A19T-06A-11,,,aa4b074d-e04e-4ab0-8a12-cc440e0998bf,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A19T-06A-11D,
TCGA-SKCM,b85b14d7-3b5a-4800-af12-622ec03b9fe5,TCGA-ER-A19T,d3ebc18d-e94b-4991-abb0-5324b67cd8ce,TCGA-ER-A19T-06A,d6c37ef3-7d57-4215-ab49-f26c59bf6cbf,TCGA-ER-A19T-06A-11,,,b0a07b7d-6de8-4f20-817d-7fabe256360f,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A19T-06A-11W,
TCGA-SKCM,b85b14d7-3b5a-4800-af12-622ec03b9fe5,TCGA-ER-A19T,d3ebc18d-e94b-4991-abb0-5324b67cd8ce,TCGA-ER-A19T-06A,d6c37ef3-7d57-4215-ab49-f26c59bf6cbf,TCGA-ER-A19T-06A-11,1.82,,f6fe2fdb-2cb1-4b00-8a13-1df3470304f3,,RNA,R,,0.11,nRNA - Melanoma Protocol,Yes,1.7,8.3,UV Spec,released,TCGA-ER-A19T-06A-11R,
TCGA-SKCM,7ee2f8d5-6c31-4f5f-a779-b43979e66d0b,TCGA-EE-A180,9552a897-9b70-4b9b-a487-8544923a089f,TCGA-EE-A180-10B,e8824195-df62-4790-8df5-4321cad7fe41,TCGA-EE-A180-10B-01,,,05e33dea-858f-47c8-b389-049241069ea6,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EE-A180-10B-01W,
TCGA-SKCM,f9d113e3-9127-491c-9227-33770bf2b23f,TCGA-GN-A269,515e06c5-eb35-464b-b58b-9fdfba62e17f,TCGA-GN-A269-10A,06a404bc-4767-447c-858e-bb61ec75649c,TCGA-GN-A269-10A-01,,,1c7afed9-0e83-46b2-a740-7f8031531fd6,,DNA,D,,0.16,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-GN-A269-10A-01D,
TCGA-SKCM,f9d113e3-9127-491c-9227-33770bf2b23f,TCGA-GN-A269,515e06c5-eb35-464b-b58b-9fdfba62e17f,TCGA-GN-A269-10A,06a404bc-4767-447c-858e-bb61ec75649c,TCGA-GN-A269-10A-01,,,60a1994d-08da-44f1-b82f-ea442879b0a7,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A269-10A-01W,
TCGA-SKCM,f9d113e3-9127-491c-9227-33770bf2b23f,TCGA-GN-A269,d04c5680-bad7-4967-b292-416a028c7cbf,TCGA-GN-A269-01A,24b5e429-95a2-4774-9f10-fd5424ca018f,TCGA-GN-A269-01A-11,,,bd2bc5c7-4ba7-44c6-98e4-a5117f950ac8,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-GN-A269-01A-11D,
TCGA-SKCM,3429967f-4f77-4894-bf27-c4a22698ca92,TCGA-GN-A266,35d85937-9f8a-4dfc-8ce2-fa6e913af9f3,TCGA-GN-A266-10A,0d88a00f-1e70-4c42-9800-8c8dc8785c74,TCGA-GN-A266-10A-01,,,87213f01-9f17-4302-8d4a-410bac437f6c,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A266-10A-01W,
TCGA-SKCM,3429967f-4f77-4894-bf27-c4a22698ca92,TCGA-GN-A266,35d85937-9f8a-4dfc-8ce2-fa6e913af9f3,TCGA-GN-A266-10A,0d88a00f-1e70-4c42-9800-8c8dc8785c74,TCGA-GN-A266-10A-01,,,c23db526-cbe6-4379-9e66-f37021be7988,,DNA,D,,0.17,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-GN-A266-10A-01D,
TCGA-SKCM,3429967f-4f77-4894-bf27-c4a22698ca92,TCGA-GN-A266,ea59b74a-7456-43dd-b79c-74040176f0cd,TCGA-GN-A266-06A,b8bc3c1f-5fa3-4f1a-be10-0caab22eadc8,TCGA-GN-A266-06A-11,,,d01f78be-3c9c-4e75-b32b-61d3e52bd671,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-GN-A266-06A-11D,
TCGA-SKCM,3429967f-4f77-4894-bf27-c4a22698ca92,TCGA-GN-A266,ea59b74a-7456-43dd-b79c-74040176f0cd,TCGA-GN-A266-06A,b8bc3c1f-5fa3-4f1a-be10-0caab22eadc8,TCGA-GN-A266-06A-11,,,da6c7eb9-4564-4f65-b056-b4c35dd5d874,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A266-06A-11W,
TCGA-SKCM,3429967f-4f77-4894-bf27-c4a22698ca92,TCGA-GN-A266,ea59b74a-7456-43dd-b79c-74040176f0cd,TCGA-GN-A266-06A,b8bc3c1f-5fa3-4f1a-be10-0caab22eadc8,TCGA-GN-A266-06A-11,1.8,,ef340ee0-cfd0-4fa8-9bc4-a2b7f5dc8896,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.4,8.0,UV Spec,released,TCGA-GN-A266-06A-11R,
TCGA-SKCM,267b98e7-708f-458a-82d1-5faa415b9ee7,TCGA-EE-A20H,79ac8ffc-843b-4f1f-a681-8a507769db19,TCGA-EE-A20H-06A,cc846d1d-929c-4874-889e-b9056ac2f8c2,TCGA-EE-A20H-06A-11,1.85,,5652086f-bf78-44dc-ab1d-57b5fb94f94a,,RNA,R,,0.15,nRNA - Melanoma Protocol,Yes,2.0,8.2,UV Spec,released,TCGA-EE-A20H-06A-11R,
TCGA-SKCM,267b98e7-708f-458a-82d1-5faa415b9ee7,TCGA-EE-A20H,79ac8ffc-843b-4f1f-a681-8a507769db19,TCGA-EE-A20H-06A,cc846d1d-929c-4874-889e-b9056ac2f8c2,TCGA-EE-A20H-06A-11,,,a93fc544-294d-4a36-a60d-fe84ec962527,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EE-A20H-06A-11W,
TCGA-SKCM,267b98e7-708f-458a-82d1-5faa415b9ee7,TCGA-EE-A20H,79ac8ffc-843b-4f1f-a681-8a507769db19,TCGA-EE-A20H-06A,cc846d1d-929c-4874-889e-b9056ac2f8c2,TCGA-EE-A20H-06A-11,,,b1f6437f-0af3-4181-95cc-6acebfde52a3,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EE-A20H-06A-11D,
TCGA-SKCM,267b98e7-708f-458a-82d1-5faa415b9ee7,TCGA-EE-A20H,feed8018-70bd-461b-80cf-77aea0c0d906,TCGA-EE-A20H-10A,9738da31-b38e-4218-bb84-135ea6ff3b6d,TCGA-EE-A20H-10A-01,,,9b76e02e-9082-4c75-a515-65eb514ef40d,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EE-A20H-10A-01W,
TCGA-SKCM,267b98e7-708f-458a-82d1-5faa415b9ee7,TCGA-EE-A20H,feed8018-70bd-461b-80cf-77aea0c0d906,TCGA-EE-A20H-10A,9738da31-b38e-4218-bb84-135ea6ff3b6d,TCGA-EE-A20H-10A-01,,,f6855b38-8ae5-4cbd-968f-6e1a8c80089c,,DNA,D,,0.18,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-EE-A20H-10A-01D,
TCGA-SKCM,7ee2f8d5-6c31-4f5f-a779-b43979e66d0b,TCGA-EE-A180,c332e41c-06b8-4440-8e80-b0f330febea9,TCGA-EE-A180-06A,46447ed6-1611-49bc-8573-e0633527de7c,TCGA-EE-A180-06A-11,,,278fd923-9d37-4aad-b989-fc5f09fa0677,,DNA,D,,0.18,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EE-A180-06A-11D,
TCGA-SKCM,7ee2f8d5-6c31-4f5f-a779-b43979e66d0b,TCGA-EE-A180,c332e41c-06b8-4440-8e80-b0f330febea9,TCGA-EE-A180-06A,46447ed6-1611-49bc-8573-e0633527de7c,TCGA-EE-A180-06A-11,1.79,,63a43325-880b-443c-9dbf-05ab393a6b71,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.7,9.2,UV Spec,released,TCGA-EE-A180-06A-11R,
TCGA-SKCM,7ee2f8d5-6c31-4f5f-a779-b43979e66d0b,TCGA-EE-A180,c332e41c-06b8-4440-8e80-b0f330febea9,TCGA-EE-A180-06A,46447ed6-1611-49bc-8573-e0633527de7c,TCGA-EE-A180-06A-11,,,de82d1c3-b7f3-4f89-8f08-ca656426103e,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EE-A180-06A-11W,
TCGA-SKCM,f9d113e3-9127-491c-9227-33770bf2b23f,TCGA-GN-A269,d04c5680-bad7-4967-b292-416a028c7cbf,TCGA-GN-A269-01A,24b5e429-95a2-4774-9f10-fd5424ca018f,TCGA-GN-A269-01A-11,1.57,,be9acf67-8907-45c5-a518-978f46856d9c,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.1,7.5,UV Spec,released,TCGA-GN-A269-01A-11R,
TCGA-SKCM,f9d113e3-9127-491c-9227-33770bf2b23f,TCGA-GN-A269,d04c5680-bad7-4967-b292-416a028c7cbf,TCGA-GN-A269-01A,24b5e429-95a2-4774-9f10-fd5424ca018f,TCGA-GN-A269-01A-11,,,bf9248da-b8da-4a0d-9009-474cd431454d,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A269-01A-11W,
TCGA-SKCM,f9d113e3-9127-491c-9227-33770bf2b23f,TCGA-GN-A269,d04c5680-bad7-4967-b292-416a028c7cbf,TCGA-GN-A269-01A,6b6144aa-a664-4909-90cd-3d4c0ac260cb,TCGA-GN-A269-01A-12,,,8b3c9141-14cc-48b4-936c-846c75f2fea4,,DNA,D,,0.18,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-GN-A269-01A-12D,
TCGA-SKCM,e699a2a7-dbff-4122-8114-87d70a56f59f,TCGA-EE-A17Y,6ab3d0f4-6cc0-49dc-8f34-b4819a00af6d,TCGA-EE-A17Y-10B,5eff3f3e-993d-4af5-8398-0e2994b1433a,TCGA-EE-A17Y-10B-01,,,5179f523-7f72-4a8d-99d9-14f73e3f5768,,DNA,D,,0.15,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-EE-A17Y-10B-01D,
TCGA-SKCM,e699a2a7-dbff-4122-8114-87d70a56f59f,TCGA-EE-A17Y,6ab3d0f4-6cc0-49dc-8f34-b4819a00af6d,TCGA-EE-A17Y-10B,5eff3f3e-993d-4af5-8398-0e2994b1433a,TCGA-EE-A17Y-10B-01,,,784a8923-1389-4bec-97ce-7bbe00575a84,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EE-A17Y-10B-01W,
TCGA-SKCM,e699a2a7-dbff-4122-8114-87d70a56f59f,TCGA-EE-A17Y,bf9e545a-5b05-47b8-9b14-89167704659f,TCGA-EE-A17Y-06A,8bfcad43-338a-47fe-9bb1-ba77789fa81b,TCGA-EE-A17Y-06A-11,,,43323761-913a-4c9a-93e3-95aa12ab9054,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EE-A17Y-06A-11D,
TCGA-SKCM,e699a2a7-dbff-4122-8114-87d70a56f59f,TCGA-EE-A17Y,bf9e545a-5b05-47b8-9b14-89167704659f,TCGA-EE-A17Y-06A,8bfcad43-338a-47fe-9bb1-ba77789fa81b,TCGA-EE-A17Y-06A-11,,,5e590180-d4fe-4983-a77f-fd3afee9d905,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EE-A17Y-06A-11W,
TCGA-SKCM,e699a2a7-dbff-4122-8114-87d70a56f59f,TCGA-EE-A17Y,bf9e545a-5b05-47b8-9b14-89167704659f,TCGA-EE-A17Y-06A,8bfcad43-338a-47fe-9bb1-ba77789fa81b,TCGA-EE-A17Y-06A-11,1.75,,791ac67f-fe61-41c2-9495-6348c2378235,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,2.3,9.6,UV Spec,released,TCGA-EE-A17Y-06A-11R,
TCGA-SKCM,7ee2f8d5-6c31-4f5f-a779-b43979e66d0b,TCGA-EE-A180,9552a897-9b70-4b9b-a487-8544923a089f,TCGA-EE-A180-10B,e8824195-df62-4790-8df5-4321cad7fe41,TCGA-EE-A180-10B-01,,,0ea7e323-ca4f-4f68-8df0-eb560865dad8,,DNA,D,,0.14,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-EE-A180-10B-01D,
TCGA-SKCM,dfe8baa8-1c2c-4c36-92c9-61548cebec19,TCGA-DA-A1I7,3bb3e8c1-df0c-4635-bf1b-7ffd3e58384c,TCGA-DA-A1I7-10A,1ae9b43b-16b0-4622-862c-6f6d0f55291c,TCGA-DA-A1I7-10A-01,,,c1bf3a59-29c6-4d38-bbba-668fa37d8aa5,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-DA-A1I7-10A-01D,
TCGA-SKCM,1cad4b22-ec8b-4e34-bfef-5464d185923a,TCGA-D9-A4Z3,1ea2980f-8d39-43d1-bb72-126f25825f5c,TCGA-D9-A4Z3-01A,4dbc79df-94a6-4130-953e-6824d1e6e09c,TCGA-D9-A4Z3-01A-11,1.91,,bc80db5b-5df9-4a2a-bdb9-bd4e2270c7dd,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.46,9.3,UV Spec,released,TCGA-D9-A4Z3-01A-11R,
TCGA-SKCM,1cad4b22-ec8b-4e34-bfef-5464d185923a,TCGA-D9-A4Z3,1ea2980f-8d39-43d1-bb72-126f25825f5c,TCGA-D9-A4Z3-01A,4dbc79df-94a6-4130-953e-6824d1e6e09c,TCGA-D9-A4Z3-01A-11,,,c3ce3296-8ab7-4155-8d7c-5c256e049be2,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-D9-A4Z3-01A-11D,
TCGA-SKCM,1cad4b22-ec8b-4e34-bfef-5464d185923a,TCGA-D9-A4Z3,1ea2980f-8d39-43d1-bb72-126f25825f5c,TCGA-D9-A4Z3-01A,4dbc79df-94a6-4130-953e-6824d1e6e09c,TCGA-D9-A4Z3-01A-11,,,fd109580-06f3-4218-94da-6ac5699264dd,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-D9-A4Z3-01A-11W,
TCGA-SKCM,1cad4b22-ec8b-4e34-bfef-5464d185923a,TCGA-D9-A4Z3,96a9b97d-9c98-4a60-9b7b-31d12b007d63,TCGA-D9-A4Z3-10A,1cd068ae-884f-4afe-a0d5-08c8b57024d1,TCGA-D9-A4Z3-10A-01,,,69a7c4c7-0b7c-43da-bd66-8c6a48208482,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-D9-A4Z3-10A-01D,
TCGA-SKCM,1cad4b22-ec8b-4e34-bfef-5464d185923a,TCGA-D9-A4Z3,96a9b97d-9c98-4a60-9b7b-31d12b007d63,TCGA-D9-A4Z3-10A,1cd068ae-884f-4afe-a0d5-08c8b57024d1,TCGA-D9-A4Z3-10A-01,,,b1add1d8-006e-479b-9b4f-dc77fd5a04fe,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-D9-A4Z3-10A-01W,
TCGA-SKCM,e9f0f030-d9aa-47c8-9f4d-a9ce58888c41,TCGA-BF-A3DL,f7221bc5-e2b0-4ec1-a74c-d5939def3bfd,TCGA-BF-A3DL-10A,449dde7d-c574-435f-aecc-9ab885415d45,TCGA-BF-A3DL-10A-02,,,131c0c51-3744-43aa-a86c-5c6fc536ca9b,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-BF-A3DL-10A-02W,
TCGA-SKCM,e9f0f030-d9aa-47c8-9f4d-a9ce58888c41,TCGA-BF-A3DL,f7221bc5-e2b0-4ec1-a74c-d5939def3bfd,TCGA-BF-A3DL-10A,449dde7d-c574-435f-aecc-9ab885415d45,TCGA-BF-A3DL-10A-02,,,13cd2448-1139-4fc9-896d-9a069e4d1602,,DNA,D,,0.14,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-BF-A3DL-10A-02D,
TCGA-SKCM,dfe8baa8-1c2c-4c36-92c9-61548cebec19,TCGA-DA-A1I7,75633ac0-2f77-486e-ba9b-bcea02cd7dc4,TCGA-DA-A1I7-06A,fccde903-229e-4304-bda9-499c76570c06,TCGA-DA-A1I7-06A-22,,,a43ea4ae-0c47-496c-8557-e8d974b4d46a,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-DA-A1I7-06A-22W,
TCGA-SKCM,dfe8baa8-1c2c-4c36-92c9-61548cebec19,TCGA-DA-A1I7,75633ac0-2f77-486e-ba9b-bcea02cd7dc4,TCGA-DA-A1I7-06A,fccde903-229e-4304-bda9-499c76570c06,TCGA-DA-A1I7-06A-22,1.84,,e8de13d4-2665-43e3-9e08-50b8c5691b92,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.6,9.3,UV Spec,released,TCGA-DA-A1I7-06A-22R,
TCGA-SKCM,1c052cde-7a70-410b-a273-dbe39dd968f4,TCGA-YG-AA3N,433af381-2ec4-4434-ab3f-a7b1f790aa2f,TCGA-YG-AA3N-10A,c7efdd22-a04a-45c3-84f0-c8be09e12c83,TCGA-YG-AA3N-10A-01,,,03d8fc26-a2f9-4c9d-bec9-a6c97da6e0b9,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-YG-AA3N-10A-01W,
TCGA-SKCM,1c052cde-7a70-410b-a273-dbe39dd968f4,TCGA-YG-AA3N,433af381-2ec4-4434-ab3f-a7b1f790aa2f,TCGA-YG-AA3N-10A,c7efdd22-a04a-45c3-84f0-c8be09e12c83,TCGA-YG-AA3N-10A-01,,,959f0bc5-b0cf-4909-be71-b3a85549f86b,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-YG-AA3N-10A-01D,
TCGA-SKCM,1c052cde-7a70-410b-a273-dbe39dd968f4,TCGA-YG-AA3N,51762528-71cf-4568-a8a9-1771396e7f93,TCGA-YG-AA3N-01A,9b955381-1338-4151-b7eb-6e0ca4ef9e47,TCGA-YG-AA3N-01A-11,,,022b186a-942b-4c78-9a35-54b6e931bdcb,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-YG-AA3N-01A-11W,
TCGA-SKCM,1c052cde-7a70-410b-a273-dbe39dd968f4,TCGA-YG-AA3N,51762528-71cf-4568-a8a9-1771396e7f93,TCGA-YG-AA3N-01A,9b955381-1338-4151-b7eb-6e0ca4ef9e47,TCGA-YG-AA3N-01A-11,1.96,,747bf1c9-8c1e-4bf9-ab61-9aa3748769c3,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.63,9.2,UV Spec,released,TCGA-YG-AA3N-01A-11R,
TCGA-SKCM,1c052cde-7a70-410b-a273-dbe39dd968f4,TCGA-YG-AA3N,51762528-71cf-4568-a8a9-1771396e7f93,TCGA-YG-AA3N-01A,9b955381-1338-4151-b7eb-6e0ca4ef9e47,TCGA-YG-AA3N-01A-11,,,8f793e9c-f0c5-4cc1-9ddd-deb9b941b05c,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-YG-AA3N-01A-11D,
TCGA-SKCM,e9f0f030-d9aa-47c8-9f4d-a9ce58888c41,TCGA-BF-A3DL,b34a1792-b9c1-4e2c-b3e1-3d3cd13d0d5d,TCGA-BF-A3DL-01A,d39d716d-bbe3-4549-99f5-b02e87bd6476,TCGA-BF-A3DL-01A-11,,,3c1e4d99-b114-40f4-b092-6e52ff7dfb90,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-BF-A3DL-01A-11W,
TCGA-SKCM,e9f0f030-d9aa-47c8-9f4d-a9ce58888c41,TCGA-BF-A3DL,b34a1792-b9c1-4e2c-b3e1-3d3cd13d0d5d,TCGA-BF-A3DL-01A,d39d716d-bbe3-4549-99f5-b02e87bd6476,TCGA-BF-A3DL-01A-11,1.82,,7bdf96eb-a1ea-4343-a520-76a0da350fd5,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,1.9,8.5,UV Spec,released,TCGA-BF-A3DL-01A-11R,
TCGA-SKCM,e9f0f030-d9aa-47c8-9f4d-a9ce58888c41,TCGA-BF-A3DL,b34a1792-b9c1-4e2c-b3e1-3d3cd13d0d5d,TCGA-BF-A3DL-01A,d39d716d-bbe3-4549-99f5-b02e87bd6476,TCGA-BF-A3DL-01A-11,,,c5bad10d-a1eb-411e-9aef-8c188c17a7a9,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-BF-A3DL-01A-11D,
TCGA-SKCM,a9255dcb-b236-4777-ac43-555e3a5386c3,TCGA-EB-A3XB,0e1d4c7c-204d-4765-b090-68ed4cd83835,TCGA-EB-A3XB-10B,ad604932-85ac-405b-adc3-81698328af97,TCGA-EB-A3XB-10B-01,,,522b01e4-0df1-4c23-9bbe-9408bc3bcf0d,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A3XB-10B-01W,
TCGA-SKCM,a9255dcb-b236-4777-ac43-555e3a5386c3,TCGA-EB-A3XB,0e1d4c7c-204d-4765-b090-68ed4cd83835,TCGA-EB-A3XB-10B,ad604932-85ac-405b-adc3-81698328af97,TCGA-EB-A3XB-10B-01,,,76e303b6-4630-4aed-87df-44062d212bfb,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A3XB-10B-01D,
TCGA-SKCM,a9255dcb-b236-4777-ac43-555e3a5386c3,TCGA-EB-A3XB,6b1b9edb-34fa-4642-9d68-b77ecfe09abd,TCGA-EB-A3XB-01A,f1cf9724-f0da-4a3d-92fb-6d15ad28192b,TCGA-EB-A3XB-01A-11,1.77,,af83da25-dccc-4c33-a656-2a2964d4ec05,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.6,7.8,UV Spec,released,TCGA-EB-A3XB-01A-11R,
TCGA-SKCM,a9255dcb-b236-4777-ac43-555e3a5386c3,TCGA-EB-A3XB,6b1b9edb-34fa-4642-9d68-b77ecfe09abd,TCGA-EB-A3XB-01A,f1cf9724-f0da-4a3d-92fb-6d15ad28192b,TCGA-EB-A3XB-01A-11,,,c7108288-e78b-4b49-ab35-43a7bf0da2d3,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A3XB-01A-11W,
TCGA-SKCM,a9255dcb-b236-4777-ac43-555e3a5386c3,TCGA-EB-A3XB,6b1b9edb-34fa-4642-9d68-b77ecfe09abd,TCGA-EB-A3XB-01A,f1cf9724-f0da-4a3d-92fb-6d15ad28192b,TCGA-EB-A3XB-01A-11,,,f4d58427-dbfe-42c0-b15d-c828a12e2dba,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A3XB-01A-11D,
TCGA-SKCM,dfe8baa8-1c2c-4c36-92c9-61548cebec19,TCGA-DA-A1I7,3bb3e8c1-df0c-4635-bf1b-7ffd3e58384c,TCGA-DA-A1I7-10A,1ae9b43b-16b0-4622-862c-6f6d0f55291c,TCGA-DA-A1I7-10A-01,,,e1420300-c6ef-49f4-9bea-5843fb7006d9,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-DA-A1I7-10A-01W,
TCGA-SKCM,dfe8baa8-1c2c-4c36-92c9-61548cebec19,TCGA-DA-A1I7,75633ac0-2f77-486e-ba9b-bcea02cd7dc4,TCGA-DA-A1I7-06A,fccde903-229e-4304-bda9-499c76570c06,TCGA-DA-A1I7-06A-22,,,8fe7c31e-f6d5-43f7-bf1a-37789ff4e634,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-DA-A1I7-06A-22D,
